Date,Description,Amount (Negated),Amount,Category,Amount (Raw),Entered,Reconciled
4/12/2024,renewal,100.0,0.0,Expenses:Food:Groceries,-100.0,True,False
4/12/2024,royal canin cat food,2120.0,0.0,Expenses:Household Supplies:Pet Expenses,-2120.0,True,False
4/12/2024,zucchinni,180.0,0.0,Expenses:Food:Groceries,-180.0,True,False
4/13/2024,Bacon,719.0,0.0,Expenses:Food:Groceries,-719.0,True,False
4/13/2024,Hotdog Buns,150.0,0.0,Expenses:Food:Groceries,-150.0,True,False
4/13/2024,rolling tape,100.0,0.0,Expenses:Household Supplies,-100.0,True,False
4/13/2024,Saussage,620.0,0.0,Expenses:Food:Groceries,-620.0,True,False
4/18/2024,Aircon Cleaning,5100.0,0.0,Expenses:Professional Fees,-5100.0,True,False
4/18/2024,Honey & Del fee,1440.0,0.0,Expenses:Professional Fees,-1440.0,True,False
4/18/2024,wet cat food,1990.0,0.0,Expenses:Household Supplies:Pet Expenses,-1990.0,True,False
4/19/2024,bell pepper green/red,190.0,0.0,Expenses:Food:Groceries,-190.0,True,False
4/19/2024,pick up tennis racket fee,200.0,0.0,Expenses:Professional Fees,-200.0,True,False
4/19/2024,plants,180.0,0.0,Expenses:Food:Groceries,-180.0,True,False
4/19/2024,tanglad,70.0,0.0,Expenses:Food:Groceries,-70.0,True,False
4/19/2024,tobys hand grip,1835.0,0.0,Expenses:Household Supplies,-1835.0,True,False
4/20/2024,navi's gift,1186.0,0.0,Expenses:Gifts,-1186.0,True,False
4/20/2024,Protein Bars,479.0,0.0,Expenses:Food:Groceries,-479.0,True,False
4/20/2024,soda del fee,350.0,0.0,Expenses:Professional Fees,-350.0,True,False
4/24/2024,alessi accesories,320.0,0.0,Expenses:Childcare:Others,-320.0,True,False
4/24/2024,alessi snack,395.0,0.0,Expenses:Food:Groceries,-395.0,True,False
4/24/2024,Alessi H&M,1600.0,0.0,Expenses:Childcare:Clothes,-1600.0,True,False
4/24/2024,EPS,0.0,1600.0,Assets:Current Assets:Banks Local:BPI ATM House,1600.0,True,False
4/24/2024,N.bookstore gift wraps & Notebooks,2000.0,0.0,Expenses:Professional Fees,-2000.0,True,False
4/26/2024,corn,60.0,0.0,Expenses:Food:Groceries,-60.0,True,False
4/26/2024,corned beef brisket,864.0,0.0,Expenses:Food:Groceries,-864.0,True,False
4/26/2024,fresh milk,690.0,0.0,Expenses:Food:Groceries,-690.0,True,False
4/26/2024,lunch playdate,750.0,0.0,Expenses:Childcare:Extracurricular Activities,-750.0,True,False
4/26/2024,tuna fillet,1035.0,0.0,Expenses:Food:Groceries,-1035.0,True,False
4/26/2024,walis,150.0,0.0,Expenses:Household Supplies,-150.0,True,False
4/29/2024,Gcash CASH IN,0.0,2554.0,Assets:Current Assets:Cash Local:GCash (House),2554.0,True,False
4/30/2024,Rolly salary,3000.0,0.0,Expenses:Professional Fees,-3000.0,True,False
5/1/2024,ara holiday,650.0,0.0,Expenses:Household Staff:Ara:OT,-650.0,True,False
5/3/2024,farmers,169.0,0.0,Expenses:Food:Groceries,-169.0,True,False
5/3/2024,griffins gift,1000.0,0.0,Expenses:Food:Groceries,-1000.0,True,False
5/3/2024,butane,215.0,0.0,Expenses:Household Supplies,-215.0,True,False
5/3/2024,car sticker,750.0,0.0,Expenses:Household Supplies,-750.0,True,False
5/3/2024,gloves,155.0,0.0,Expenses:Health:Sports,-155.0,True,False
5/3/2024,Gym PT Rheyson,1500.0,0.0,Expenses:Health:Sports,-1500.0,True,False
5/3/2024,Gym renewal Mam B,1500.0,0.0,Expenses:Health:Sports,-1500.0,True,False
5/3/2024,Gym renewal Sir Gio,1500.0,0.0,Expenses:Health:Sports,-1500.0,True,False
5/3/2024,japanese cucumber,150.0,0.0,Expenses:Food:Groceries,-150.0,True,False
5/3/2024,onions,195.0,0.0,Expenses:Food:Groceries,-195.0,True,False
5/3/2024,tylers present,1000.0,0.0,Expenses:Gifts,-1000.0,True,False
5/4/2024,tilpaya,430.0,0.0,Expenses:Food:Groceries,-430.0,True,False
5/8/2024,Curtain Rings,115.0,0.0,Expenses:Household Supplies,-115.0,True,False
5/8/2024,landmark bacon & yougurt,1000.0,0.0,Expenses:Food:Groceries,-1000.0,True,False
5/9/2024,alaxan & Medicol,300.0,0.0,Expenses:Health:Medicines,-300.0,True,False
5/10/2024,bisugo,400.0,0.0,Expenses:Food:Groceries,-400.0,True,False
5/10/2024,Alessi Watch Battery,210.0,0.0,Expenses:Childcare:School Supplies,-210.0,True,False
5/10/2024,Mercury Drug Del Fee,150.0,0.0,Expenses:Professional Fees,-150.0,True,False
5/10/2024,pancetta,714.0,0.0,Expenses:Food:Groceries,-714.0,True,False
5/10/2024,penne pasta gluten free,224.0,0.0,Expenses:Food:Groceries,-224.0,True,False
5/10/2024,repolyo,195.0,0.0,Expenses:Food:Groceries,-195.0,True,False
5/10/2024,salamon,750.0,0.0,Expenses:Food:Groceries,-750.0,True,False
5/10/2024,strip loin,2528.0,0.0,Expenses:Food:Groceries,-2528.0,True,False
5/11/2024,grab del fee,150.0,0.0,Expenses:Professional Fees,-150.0,True,False
5/11/2024,table mat,121.0,0.0,Expenses:Household Supplies,-121.0,True,False
5/14/2024,angkas fee michelle,180.0,0.0,Expenses:Professional Fees,-180.0,True,False
5/14/2024,michelle xray,1070.0,0.0,Expenses:Household Staff:Michelle:Others,-1070.0,True,False
5/15/2024,alessi field trip,800.0,0.0,Expenses:Childcare:Extracurricular Activities,-800.0,True,False
5/17/2024,lettuce,510.0,0.0,Expenses:Food:Groceries,-510.0,True,False
5/17/2024,EPS calamansi,0.0,420.0,Assets:Current Assets:Banks Local:BPI ATM House,420.0,True,False
5/17/2024,grab soda del fee,350.0,0.0,Expenses:Professional Fees,-350.0,True,False
5/17/2024,honey del fee,350.0,0.0,Expenses:Professional Fees,-350.0,True,False
5/17/2024,onion red,160.0,0.0,Expenses:Food:Groceries,-160.0,True,False
5/17/2024,onion white,185.0,0.0,Expenses:Food:Groceries,-185.0,True,False
5/17/2024,soda stream,1120.0,0.0,Expenses:Household Supplies,-1120.0,True,False
5/17/2024,Ara food allowance,1000.0,0.0,Liabilities:Other:Ara Loan:Allowance,-1000.0,True,False
5/17/2024,ATM Debit amount,0.0,10000.0,Assets:Current Assets:Banks Local:BPI ATM House,10000.0,True,False
5/17/2024,EPS calamansi w/ honey,0.0,210.0,Assets:Current Assets:Banks Local:BPI ATM House,210.0,True,False
5/17/2024,EPS Muji,0.0,655.0,Assets:Current Assets:Banks Local:BPI ATM House,655.0,True,False
5/17/2024,EPS True Value,1677.0,0.0,Expenses:Household Supplies,-1677.0,True,False
5/17/2024,tanuigi,800.0,0.0,Expenses:Food:Groceries,-800.0,True,False
5/17/2024,ATM Withdrawal Alert xxxx-xx07-56 Non-BPI ATM - Bancnet 00002961,0.0,10018.0,Assets:Current Assets:Banks Local:BPI ATM House,10018.0,True,False
5/18/2024,ATM Withdrawal Alert xxxx-xx07-56 Non-BPI ATM - Bancnet 28899927,0.0,13000.0,Assets:Current Assets:Banks Local:BPI ATM House,13000.0,True,False
5/22/2024,AA,449.0,0.0,Expenses:Household Supplies,-449.0,True,False
5/22/2024,AAA Ansmann,0.0,480.0,Assets:Current Assets:Banks Local:BPI ATM House,480.0,True,False
5/24/2024,magic sarap,24.0,0.0,Expenses:Food:Groceries,-24.0,True,False
5/24/2024,muji,985.0,0.0,Expenses:Household Supplies,-985.0,True,False
5/24/2024,striploin,2425.0,0.0,Expenses:Food:Groceries,-2425.0,True,False
5/24/2024,Tennis,3000.0,0.0,Expenses:Childcare:Extracurricular Activities,-3000.0,True,False
5/25/2024,bacon,719.0,0.0,Expenses:Food:Groceries,-719.0,True,False
5/25/2024,bega cheese,2125.0,0.0,Expenses:Food:Groceries,-2125.0,True,False
5/25/2024,cambozola cheese,420.0,0.0,Expenses:Food:Groceries,-420.0,True,False
5/25/2024,cashew nuts,301.0,0.0,Expenses:Food:Groceries,-301.0,True,False
5/25/2024,del fee mam B,90.0,0.0,Expenses:Professional Fees,-90.0,True,False
5/25/2024,dill,65.0,0.0,Expenses:Food:Groceries,-65.0,True,False
5/25/2024,goat cheese,375.0,0.0,Expenses:Food:Groceries,-375.0,True,False
5/25/2024,Ham,178.0,0.0,Expenses:Food:Groceries,-178.0,True,False
5/25/2024,hasa knife,800.0,0.0,Expenses:Professional Fees,-800.0,True,False
5/25/2024,parmesan cheese,350.0,0.0,Expenses:Food:Groceries,-350.0,True,False
5/25/2024,sponge cloth,495.0,0.0,Expenses:Household Supplies,-495.0,True,False
5/27/2024,national bookstore,1345.0,0.0,Expenses:Childcare:School Supplies,-1345.0,True,False
5/27/2024,mam B del fee,100.0,0.0,Expenses:Professional Fees,-100.0,True,False
5/27/2024,roller & shadows collar,850.0,0.0,Expenses:Household Supplies:Pet Expenses,-850.0,True,False
5/29/2024,bernard fruits,960.0,0.0,Expenses:Food:Groceries,-960.0,True,False
5/29/2024,H&M Alessi,0.0,1198.0,Assets:Current Assets:Banks Local:BPI ATM House,1198.0,True,False
5/31/2024,Michelle Food allowance,1000.0,0.0,Liabilities:Other:Michelle Loan:Allowance,-1000.0,True,False
5/31/2024,gift delivery,200.0,0.0,Expenses:Professional Fees,-200.0,True,False
5/31/2024,pork tenderloin,691.0,0.0,Expenses:Food:Groceries,-691.0,True,False
5/31/2024,sweet potato,180.0,0.0,Expenses:Food:Groceries,-180.0,True,False
5/31/2024,dragon fruit,180.0,0.0,Expenses:Food:Groceries,-180.0,True,False
5/31/2024,elmer salary,1000.0,0.0,Expenses:Professional Fees,-1000.0,True,False
5/31/2024,feta cheese,204.0,0.0,Expenses:Food:Groceries,-204.0,True,False
5/31/2024,ground beef chuck roll,1350.0,0.0,Expenses:Food:Groceries,-1350.0,True,False
5/31/2024,kalamata,270.0,0.0,Expenses:Food:Groceries,-270.0,True,False
5/31/2024,lemon grass,80.0,0.0,Expenses:Food:Groceries,-80.0,True,False
5/31/2024,andy maluche,1225.0,0.0,Expenses:Food:Groceries,-1225.0,True,False
5/31/2024,bawang,150.0,0.0,Expenses:Food:Groceries,-150.0,True,False
6/6/2024,jeeves,500.0,,Expenses:Food:Groceries,-500.0,True,False
6/7/2024,bernard,1150.0,,Expenses:Food:Groceries,-1150.0,True,False
6/7/2024,true value (EPS),716.0,,Assets:Current Assets:Cash Local:EPS,-716.0,True,False
6/7/2024,dinner playdate,1500.0,,Expenses:Food:Dining,-1500.0,True,False
6/7/2024,labor grease trap cleaning,1000.0,,Expenses:Professional Fees,-1000.0,True,False
6/7/2024,rider santis,250.0,,Expenses:Professional Fees,-250.0,True,False
6/7/2024,kamote,160.0,,Expenses:Food:Groceries,-160.0,True,False
6/7/2024,sili,100.0,,Expenses:Food:Groceries,-100.0,True,False
6/7/2024,chinese broccoli,190.0,,Expenses:Food:Groceries,-190.0,True,False
6/8/2024,ara,1000.0,,Liabilities:Other:Ara Loan:Allowance,-1000.0,True,False
6/8/2024,michelle,1000.0,,Liabilities:Other:Michelle Loan:Allowance,-1000.0,True,False
6/8/2024,summit,1045.0,,Expenses:Utilities:Drinking Water,-1045.0,True,False
6/8/2024,Nuts & del fee,2285.0,,Expenses:Professional Fees,-2285.0,True,False
6/10/2024,lamp candle bulb x4,416.0,,Expenses:Household Supplies,-416.0,True,False
6/11/2024,rider del fee santis,250.0,,Expenses:Professional Fees,-250.0,True,False
6/14/2024,salt lamp bulb x6,132.0,,Expenses:Household Supplies,-132.0,True,False
6/14/2024,shadows food,2045.0,,Expenses:Household Supplies:Pet Expenses,-2045.0,True,False
6/14/2024,alessi medicines,950.0,,Expenses:Health:Medicines,-950.0,True,False
6/14/2024,Healthy Option,3000.0,,Expenses:Health:Alternative,-3000.0,True,False
6/14/2024,flower,550.0,,Expenses:Food:Groceries,-550.0,True,False
6/14/2024,gasul,150.0,,Expenses:Utilities:Gas,-150.0,True,False
6/14/2024,ginger,100.0,,Expenses:Food:Groceries,-100.0,True,False
6/14/2024,kalabasa,150.0,,Expenses:Food:Groceries,-150.0,True,False
6/14/2024,eggs,250.0,,Expenses:Food:Groceries,-250.0,True,False
6/14/2024,dyaryo,450.0,,Expenses:Food:Groceries,-450.0,True,False
6/14/2024,kinchay,150.0,,Expenses:Food:Groceries,-150.0,True,False
6/14/2024,galungong,480.0,,Expenses:Food:Groceries,-480.0,True,False
6/15/2024,karlens milk,690.0,,Expenses:Food:Groceries,-690.0,True,False
6/17/2024,Holiday michelle,650.0,,Expenses:Household Staff:Michelle:OT,-650.0,True,False
6/19/2024,honey & del fee,2730.0,,Expenses:Professional Fees,-2730.0,True,False
6/19/2024,nuts & del fee,1880.0,,Expenses:Professional Fees,-1880.0,True,False
6/21/2024,truffle cheese,677.0,,Expenses:Food:Groceries,-677.0,True,False
6/21/2024,smoke gouda cheese,545.0,,Expenses:Food:Groceries,-545.0,True,False
6/21/2024,porkloin,890.0,,Expenses:Food:Groceries,-890.0,True,False
6/21/2024,porkneck,720.0,,Expenses:Food:Groceries,-720.0,True,False
6/21/2024,parsley,235.0,,Expenses:Food:Groceries,-235.0,True,False
6/21/2024,talong,145.0,,Expenses:Food:Groceries,-145.0,True,False
6/21/2024,bell pepper,280.0,,Expenses:Food:Groceries,-280.0,True,False
6/21/2024,sitaw,95.0,,Expenses:Food:Groceries,-95.0,True,False
6/21/2024,jap. cucumber,170.0,,Expenses:Food:Groceries,-170.0,True,False
6/21/2024,avocado,250.0,,Expenses:Food:Groceries,-250.0,True,False
6/21/2024,mustard,60.0,,Expenses:Food:Groceries,-60.0,True,False
6/21/2024,tanigui,980.0,,Expenses:Food:Groceries,-980.0,True,False
6/21/2024,salmon,900.0,,Expenses:Food:Groceries,-900.0,True,False
6/21/2024,Ritual del fee,147.0,,Expenses:Professional Fees,-147.0,True,False
6/21/2024,ara angkas PRA,225.0,,Expenses:Transportation:Public,-225.0,True,False
6/21/2024,Elmer,1000.0,,Expenses:Professional Fees,-1000.0,True,False
6/22/2024,del fee mercury drug,150.0,,Expenses:Professional Fees,-150.0,True,False
6/22/2024,metro mart exceed,100.0,,Expenses:Food:Groceries,-100.0,True,False
6/24/2024,Ara Holiday,650.0,,Expenses:Household Staff:Ara:OT,-650.0,True,False
6/24/2024,michelle holiday,650.0,,Expenses:Household Staff:Michelle:OT,-650.0,True,False
6/25/2024,virex fee check up,500.0,,Expenses:Professional Fees,-500.0,True,False
6/26/2024,alessi grab,200.0,,Expenses:Transportation:Public,-200.0,True,False
6/27/2024,kosher salt,295.0,,Expenses:Food:Groceries,-295.0,True,False
6/28/2024,tennis,3000.0,,Expenses:Health:Sports,-3000.0,True,False
6/28/2024,rider,250.0,,Expenses:Professional Fees,-250.0,True,False
6/28/2024,pork loin,724.0,,Expenses:Food:Groceries,-724.0,True,False
6/28/2024,olives,392.0,,Expenses:Food:Groceries,-392.0,True,False
6/28/2024,yougurt,380.0,,Expenses:Food:Groceries,-380.0,True,False
6/28/2024,playdate lunch,1025.0,,Expenses:Food:Dining,-1025.0,True,False
6/28/2024,tomato,130.0,,Expenses:Food:Groceries,-130.0,True,False
6/28/2024,corriander,160.0,,Expenses:Food:Groceries,-160.0,True,False
6/28/2024,onion,230.0,,Expenses:Food:Groceries,-230.0,True,False
6/28/2024,carrots,210.0,,Expenses:Food:Groceries,-210.0,True,False
6/28/2024,zucchini,420.0,,Expenses:Food:Groceries,-420.0,True,False
6/28/2024,cabbage,100.0,,Expenses:Food:Groceries,-100.0,True,False
6/28/2024,ponkan,90.0,,Expenses:Food:Groceries,-90.0,True,False
6/28/2024,spinach,130.0,,Expenses:Food:Groceries,-130.0,True,False
6/28/2024,chili,70.0,,Expenses:Food:Groceries,-70.0,True,False
6/28/2024,squash,168.0,,Expenses:Food:Groceries,-168.0,True,False
6/28/2024,sayote,130.0,,Expenses:Food:Groceries,-130.0,True,False
6/28/2024,luya,70.0,,Expenses:Food:Groceries,-70.0,True,False
6/28/2024,bockhoy,70.0,,Expenses:Food:Groceries,-70.0,True,False
6/28/2024,garlic,90.0,,Expenses:Food:Groceries,-90.0,True,False
6/28/2024,cherry tomato,160.0,,Expenses:Food:Groceries,-160.0,True,False
6/28/2024,lemon,120.0,,Expenses:Food:Groceries,-120.0,True,False
6/28/2024,dragon fruits,195.0,,Expenses:Food:Groceries,-195.0,True,False
6/28/2024,pinya,190.0,,Expenses:Food:Groceries,-190.0,True,False
6/28/2024,cauliflower,260.0,,Expenses:Food:Groceries,-260.0,True,False
6/28/2024,prawns,1550.0,,Expenses:Food:Groceries,-1550.0,True,False
6/29/2024,plant shop & taxi,3100.0,,Expenses:Transportation:Public,-3100.0,True,False
6/29/2024,fertilizer,900.0,,Expenses:Household Supplies,-900.0,True,False
6/29/2024,Summit,820.0,,Expenses:Utilities:Drinking Water,-820.0,True,False
6/29/2024,True Value Pool Bulb,973.0,,Expenses:Household Supplies,-973.0,True,False
7/5/2024,bamboo diffuser,522.0,,Expenses:Food:Groceries,,False,False
7/5/2024,cupling,250.0,,Expenses:Food:Groceries,,False,False
7/5/2024,willy labor,500.0,,Expenses:Professional Fees,,False,False
7/5/2024,mam B,60.0,,Expenses:Transportation:Parking,,False,False
7/5/2024,elmer,1000.0,,Expenses:Professional Fees,,False,False
7/5/2024,truffle,334.0,,Expenses:Food:Groceries,,False,False
7/5/2024,ham,242.0,,Expenses:Food:Groceries,,False,False
7/5/2024,strawberry,280.0,,Expenses:Food:Groceries,,False,False
7/5/2024,grapes,250.0,,Expenses:Food:Groceries,,False,False
7/5/2024,white onion,160.0,,Expenses:Food:Groceries,,False,False
7/5/2024,leeks,65.0,,Expenses:Food:Groceries,,False,False
7/5/2024,ampalaya,90.0,,Expenses:Food:Groceries,,False,False
7/5/2024,betroot,180.0,,Expenses:Food:Groceries,,False,False
7/5/2024,potato,250.0,,Expenses:Food:Groceries,,False,False
7/5/2024,papaya,120.0,,Expenses:Food:Groceries,,False,False
7/5/2024,mushroom,180.0,,Expenses:Food:Groceries,,False,False
7/5/2024,french beans,120.0,,Expenses:Food:Groceries,,False,False
7/5/2024,bokchoy,70.0,,Expenses:Food:Groceries,,False,False
7/5/2024,snow peas,90.0,,Expenses:Food:Groceries,,False,False
7/5/2024,basil,100.0,,Expenses:Food:Groceries,,False,False
7/5/2024,mint,100.0,,Expenses:Food:Groceries,,False,False
7/5/2024,alugbati,45.0,,Expenses:Food:Groceries,,False,False
7/5/2024,spring onion,45.0,,Expenses:Food:Groceries,,False,False
7/5/2024,mango,160.0,,Expenses:Food:Groceries,,False,False
7/5/2024,broccoli,360.0,,Expenses:Food:Groceries,,False,False
7/5/2024,egg,250.0,,Expenses:Food:Groceries,,False,False
7/5/2024,asparagus,450.0,,Expenses:Food:Groceries,,False,False
7/5/2024,wansoy,210.0,,Expenses:Food:Groceries,,False,False
7/5/2024,flowers,550.0,,Expenses:Food:Groceries,,False,False
7/5/2024,tilapia,420.0,,Expenses:Food:Groceries,,False,False
7/5/2024,ara food allowance,1000.0,,Liabilities:Other:Ara Loan:Allowance,,False,False
7/5/2024,knife sharpening,750.0,,Expenses:Professional Fees,,False,False
7/5/2024,ARC,480.0,,Expenses:Utilities:Drinking Water,,False,False
7/6/2024,shadow food & litter,3420.0,,Expenses:Household Supplies:Pet Expenses,,False,False
7/6/2024,soda stream + delfee,1890.0,,Expenses:Professional Fees,,False,False
7/6/2024,bernard berries,900.0,,Expenses:Food:Groceries,,False,False
7/6/2024,nuts,1350.0,,Expenses:Food:Groceries,,False,False
7/6/2024,nuts del fee,300.0,,Expenses:Professional Fees,,False,False
7/7/2024,arguilla LCD phone change,2000.0,,Expenses:Gadgets,,False,False
7/8/2024,EPS Healthy Option,3019.0,,Assets:Current Assets:Cash Local:EPS,,False,False
7/8/2024,healthy option alessi,2120.0,,Expenses:Health:Alternative,,False,False
7/8/2024,taxi,100.0,,Expenses:Transportation:Public,,False,False
7/8/2024,summit water,2015.0,,Expenses:Utilities:Drinking Water,,False,False
7/8/2024,EPS Mercury Drug,1160.0,,Expenses:Health:Medicines,,False,False
7/8/2024,SM supermarket veggies,820.0,,Expenses:Food:Groceries,,False,False
7/9/2024,mam B Handihaler,305.0,,Expenses:Personal Care,,False,False
7/9/2024,del fee,150.0,,Expenses:Professional Fees,,False,False
7/9/2024,shopee container,160.0,,Expenses:Food:Groceries,,False,False
7/9/2024,mam B tip,1000.0,,Expenses:Professional Fees,,False,False
7/12/2024,true value sponge cloth,1020.0,,Expenses:Household Supplies,,False,False
7/12/2024,elmer x3,3000.0,,Expenses:Professional Fees,,False,False
7/12/2024,michelle food allowance,3000.0,,Liabilities:Other:Michelle Loan:Allowance,,False,False
7/12/2024,pomelo,189.0,,Expenses:Food:Groceries,,False,False
7/12/2024,orange,100.0,,Expenses:Food:Groceries,,False,False
7/12/2024,banana,159.0,,Expenses:Food:Groceries,,False,False
7/12/2024,pipino,391.0,,Expenses:Food:Groceries,,False,False
7/12/2024,celery,260.0,,Expenses:Food:Groceries,,False,False
7/12/2024,apple,150.0,,Expenses:Food:Groceries,,False,False
7/12/2024,prawn,1500.0,,Expenses:Food:Groceries,,False,False
7/12/2024,tilapya,510.0,,Expenses:Food:Groceries,,False,False
7/12/2024,talakitok,760.0,,Expenses:Food:Groceries,,False,False
7/12/2024,pampano,610.0,,Expenses:Food:Groceries,,False,False
7/12/2024,arguilla charger,420.0,,Expenses:Food:Groceries,,False,False
7/16/2024,albert couch,4000.0,,Expenses:Professional Fees,,False,False
7/16/2024,willy salary,500.0,,Expenses:Professional Fees,,False,False
7/16/2024,seams stress,1000.0,,Expenses:Professional Fees,,False,False
7/16/2024,aircon cleaning,5100.0,,Expenses:Professional Fees,,False,False
7/18/2024,lalamove vacuum,250.0,,Expenses:Professional Fees,,False,False
7/19/2024,lalamove seamstress,120.0,,Expenses:Professional Fees,,False,False
7/19/2024,shadow grab,800.0,,Expenses:Household Supplies:Pet Expenses,,False,False
7/31/2024,withdraw,,15000.0,Assets:Current Assets:Banks Local:BPI ATM House,,False,False
7/31/2024,shadow cat hotel extra fee,2400.0,,Expenses:Household Supplies:Pet Expenses,,False,False
7/31/2024,honey,2250.0,,Expenses:Food:Groceries,,False,False
7/31/2024,dry cat food,1157.0,,Expenses:Household Supplies:Pet Expenses,,False,False
7/31/2024,landmark,1324.0,,Expenses:Household Supplies,,False,False
7/31/2024,ara angkas,200.0,,Expenses:Transportation:Public,,False,False
7/31/2024,alessi healthy option,2160.0,,Expenses:Health:Alternative,,False,False
7/31/2024,ground pork,920.0,,Expenses:Food:Groceries,,False,False
7/31/2024,ground beef,515.0,,Expenses:Food:Groceries,,False,False
7/31/2024,yoghurt,420.0,,Expenses:Food:Groceries,,False,False
7/31/2024,gouda cheese,370.0,,Expenses:Food:Groceries,,False,False
7/31/2024,amlife amplodipine,735.0,,Expenses:Health:Medicines,,False,False
7/31/2024,crestor,1028.0,,Expenses:Health:Medicines,,False,False
